StudentId,SchoolId,StudentSpecialId,StundentName,ParentName,Address,City,ContactNumber,ClasssNumber,ClassId,DivisionId,BusId,TripNo,FilePath,TimeStamp,StudentGuid,IsActive,ParentId,State,Gender,BloodGroup,ParentEmail,PostalCode,DOB,Aadhaar,BioNumber
10852,10089,BCS189,KRISHNENDHU.B,Vinod Babu,"Sathi Bhavan, Vettu Road",Trivandrum,9048687116,6,140,233,1,1,/Media/Student/Profile/BCS/189.jpg,2017-10-24 09:51:59.000,B8CAD52B-0B4E-4ED2-A729-6D4D40AB5428,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10853,10089,BCS190,MISHAB.SULFIKAR,Sulfikar S,"Kambikkakathu veedu,chittattumukku ",Trivandrum,7034245214,7,140,233,1,1,/Media/Student/Profile/BCS/190.jpg,2017-10-24 09:51:59.000,254A92EB-C635-4C00-AF0B-DA78CFD66E01,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10854,10089,BCS191,MOHD: YASEEN,Mohd.Rafi,"Yaseen manzil, Masthanmukku
Kaniyapuram",Trivandrum,9400332043,8,140,233,1,1,/Media/Student/Profile/BCS/191.jpg,2017-10-24 09:51:59.000,CA77F902-123A-48D4-B05A-B291BFEE7587,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10855,10089,BCS192,MOHD: AHSIK,Ansar A,"Ansar, Kaipally Road, Chittattumukku",Trivandrum,9656405557,9,140,233,1,1,/Media/Student/Profile/BCS/192.jpg,2017-10-24 09:51:59.000,631E35B0-CFBD-402C-8E42-7E00924B0766,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10856,10089,BCS193,NAAHIL NIZAMUDEEN,Nizamudeen,"Firdous, Chittattumukku, Pallinada",Trivandrum,9746934564,10,140,233,1,1,/Media/Student/Profile/BCS/193.jpg,2017-10-24 09:51:59.000,DC824AF6-67F0-4CA1-9AC5-ED6CD8CA97D4,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10857,10089,BCS194,RAHUL R,Rajeev. B,"Vadakkathuveedu, Padinjattumukku",Trivandrum,9633045430,11,140,233,1,1,/Media/Student/Profile/BCS/194.jpg,2017-10-24 09:51:59.000,C0125638-3C53-4218-B467-53D4DB9FBBA8,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10858,10089,BCS195,SHAHID.A,Abdul Haleem,"Haleem Manzil, Kaipally Road",Trivandrum,9544976469,12,140,233,1,1,/Media/Student/Profile/BCS/195.jpg,2017-10-24 09:51:59.000,52A0045A-34C0-497F-97D9-352F49559D8B,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10859,10089,BCS196,SREEHARI.S,Santhosh Kumar,"Arathy House, Kovil vilakam, Chittattumukku",Trivandrum,9526566654,13,140,233,1,1,/Media/Student/Profile/BCS/196.jpg,2017-10-24 09:51:59.000,CF375252-6364-4A45-85F6-DA5B6079DDC6,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10860,10089,BCS197,ADITHYA P,JayaKumar,"Puthenveedu, Thekkavila, Kaniyapuram",Trivandrum,9656259745,1,141,234,1,1,/Media/Student/Profile/BCS/197.jpg,2017-10-24 09:51:59.000,0DE175A9-1F5F-4345-A7FF-90500A93ABED,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10861,10089,BCS198,AKSHAY S MIRANDA,Solomon Miranda,"Aneesh Land, Menamkulam,
Kazhakkuttom P O",Trivandrum,8943778576,2,141,234,1,1,/Media/Student/Profile/BCS/198.jpg,2017-10-24 09:51:59.000,04B732EC-EEF1-46A9-B691-D2F8A0277C05,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10862,10089,BCS199,ARATHY MENON,Achuthan kutty,"Arathy House, Kovilvilakom, Chirakkal",Trivandrum,9495953683,3,141,234,1,1,/Media/Student/Profile/BCS/199.jpg,2017-10-24 09:51:59.000,5D403907-C24C-4EB5-8805-A08C34CE6637,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10863,10089,BCS200,ARJUN B B,Baiju ,"Manakkattuvilakom, Chittattumukku P O",Trivandrum,9947822253,4,141,234,1,1,/Media/Student/Profile/BCS/200.jpg,2017-10-24 09:51:59.000,E1C8544B-4C88-4AEE-A48B-F5191C1AE141,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10864,10089,BCS201,ASHIK MUJEEB,Mujeeb Rahman,"Shahida Manzil, KNK House, Kaniyapuram",Trivandrum,8089595241,5,141,234,1,1,/Media/Student/Profile/BCS/201.jpg,2017-10-24 09:51:59.000,40D39411-DE61-4F89-91EB-7206D821F8A1,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10865,10089,BCS202,HAFSA FATHIMA,ASLAM,"Thoppil House, Perumathura P O",Trivandrum,9037746308,6,141,234,1,1,/Media/Student/Profile/BCS/202.jpg,2017-10-24 09:51:59.000,76C6F7E9-D399-4172-80FA-6641E7B7A884,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10866,10089,BCS203,SACHU LOYID,Loyid,"Leema Cottage, Vettuthura, Channankara",Trivandrum,9846223821,7,141,234,1,1,/Media/Student/Profile/BCS/203.jpg,2017-10-24 09:51:59.000,F4712413-A2DC-442A-B3FB-EFDBF8868238,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10867,10089,BCS204,SULTHANA S S,Shajahan,"Sulthana Mahal, Kunninakam, 
Kaniyapuram",Trivandrum,9349120169,8,141,234,1,1,/Media/Student/Profile/BCS/204.jpg,2017-10-24 09:51:59.000,42CC3302-2279-453B-A4BD-64AB41968F4D,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10868,10089,BCS205,VAISHNAV B,Baiju,"Chalil, Kaniyapuram",Trivandrum,9846393082,9,141,234,1,1,/Media/Student/Profile/BCS/205.jpg,2017-10-24 09:51:59.000,9012F369-D8E7-4B25-A21E-BE16B9158B3B,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10869,10089,BCS206,WAFA FATHIMA,Nujumudeen,"Manakkattuvilakom, Channankara",Trivandrum,9946242350,10,141,234,1,1,/Media/Student/Profile/BCS/206.jpg,2017-10-24 09:51:59.000,C9870000-0306-4AA3-BC50-1C2D02A24EF5,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10870,10089,BCS207,AFRA FATHIMA A,Ansari,"Anzari Manzil, Manakkattu Vilakom",Trivandrum,9846816646,1,142,235,1,1,/Media/Student/Profile/BCS/207.jpg,2017-10-24 09:51:59.000,C43D9498-3870-4275-B01C-04314A77B869,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10871,10089,BCS208,AKSHAYA S MIRANDA,Solomon Miranda,"Anish Land,Kariyil, Kazhakkuttom",Trivandrum,8943778576,2,142,235,1,1,/Media/Student/Profile/BCS/208.jpg,2017-10-24 09:51:59.000,9FD9AC0C-ECD4-44BC-B1C3-CB89CD375793,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10872,10089,BCS209,JASIM J,Junaid,"Jasna Manzil,kavottumukk",Trivandrum,9400581329,3,142,235,1,1,/Media/Student/Profile/BCS/209.jpg,2017-10-24 09:51:59.000,13314470-EEF3-4DD4-9340-A6E8A68470C7,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10873,10089,BCS210,MIRZA FATHIMA H. S,Hussain,"Shaila Manzil, Kambikkakam",Trivandrum,9995116288,4,142,235,1,1,/Media/Student/Profile/BCS/210.jpg,2017-10-24 09:51:59.000,3541E576-6D7E-4753-B49B-40A59571950D,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10874,10089,BCS211,MOHAMMED AMEER S.R,sakeer hussain,"Panayil, KNK House, Kaniyapuram",Trivandrum,9746264676,5,142,235,1,1,/Media/Student/Profile/BCS/211.jpg,2017-10-24 09:51:59.000,04F32915-9DE4-4D93-9E8F-9588D44EBDBB,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10875,10089,BCS212,MUHAMMED RIFAYI A.S,abdul salam,"Nafeel Nivas, Malamel Parambu",Trivandrum,9846927976,6,142,235,1,1,/Media/Student/Profile/BCS/212.jpg,2017-10-24 09:51:59.000,B7C25F9E-F83C-4FE2-83C8-11A42675387F,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10876,10089,BCS213,MOHAMMED RIYAS A,asharaf,"Azla Manzil, Karichara",Trivandrum,9746489315,7,142,235,1,1,/Media/Student/Profile/BCS/213.jpg,2017-10-24 09:51:59.000,B1BCC0D5-05C0-472E-BBE6-0205AC1D9597,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10877,10089,BCS214,SAFANA S HAKKIM,hakkim,"Green Villa, Pallippuram",Trivandrum,9995701574,8,142,235,1,1,/Media/Student/Profile/BCS/214.jpg,2017-10-24 09:51:59.000,74722537-30A0-4806-AB84-26BFD5AAC203,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10878,10089,BCS215,SOORAJ S J,suresh,"Manakattuvilakom, Chittattumukku P O",Trivandrum,7510804055,9,142,235,1,1,/Media/Student/Profile/BCS/215.jpg,2017-10-24 09:51:59.000,DA3BB8F8-E422-40E4-842A-EDDEF5AE989D,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10879,10089,BCS216,ATHIRA,AMBILI R,"M V House, Chittattumukku kaniyapuram",Trivandrum,9645126867,1,134,227,1,1,/Media/Student/Profile/BCS/216.jpg,2017-10-24 09:51:59.000,E06437B9-BEC5-4A87-A1FD-4E9D9AB1C88A,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10880,10089,BCS217,ABHINAV KRISHNA,ABHILASH M,"Sreekrishna, Chirrackal, Chittattumukku P O",Trivandrum,9072738686,2,134,227,1,1,/Media/Student/Profile/BCS/217.jpg,2017-10-24 09:51:59.000,7D405324-15C0-4DEF-804A-117887A1E030,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10881,10089,BCS218,AFSANA S,KOYA THAHA,"Shinzy Manzil,Mekkonathu, Kesavadasapuram, Pattom PO",Trivandrum,7736237703,3,134,227,1,1,/Media/Student/Profile/BCS/218.jpg,2017-10-24 09:51:59.000,F9C1C4D9-D197-44C6-A94E-9B4757AC5D78,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10882,10089,BCS219,AGANNYA M B,BIJU A,"Makayiram, Punavilakom, Thakkavila",Trivandrum,9048154550,4,134,227,1,1,/Media/Student/Profile/BCS/219.jpg,2017-10-24 09:51:59.000,DA64D2CD-71E3-43CC-B890-C7ACFAD37E61,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10883,10089,BCS220,AJMAL A,ANAS A,"T.K.V House, Channankara, Kaniyapuram",Trivandrum,8086644380,5,134,227,1,1,/Media/Student/Profile/BCS/220.jpg,2017-10-24 09:51:59.000,95DC7922-C99C-4B63-9DE3-2A3632C8EF5A,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10884,10089,BCS221,AKASH,PRAKASAN,"Edavilakathu veedu, Chittattumukku",Trivandrum,9496269915,6,134,227,1,1,/Media/Student/Profile/BCS/221.jpg,2017-10-24 09:51:59.000,D1C67307-DFFF-45C5-9548-9A0E715D64E7,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10885,10089,BCS222,AL AMEEN,MEHAMMED SALIM,"Sanu Bhavan, Pullanivila, Thundathil P O
Karyavattom",Trivandrum,7994490020,7,134,227,1,1,/Media/Student/Profile/BCS/222.jpg,2017-10-24 09:51:59.000,08129458-E831-452B-9AC5-8DCABF6BADA2,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10886,10089,BCS223,ALFIYA A F,ALI S,"Fathima Manzil, Punnavilakom",Trivandrum,9846852018,8,134,227,1,1,/Media/Student/Profile/BCS/223.jpg,2017-10-24 09:51:59.000,F2C26860-17B0-402C-8E5B-E4D2375A5F9D,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10887,10089,BCS224,AMEERA RAHMATH,AMAINUDEEN,"Pandakasala, Thekkathil kada Chittattumukku",Trivandrum,9995200009,9,134,227,1,1,/Media/Student/Profile/BCS/224.jpg,2017-10-24 09:51:59.000,09D340AF-DDA6-4906-9C7C-CB11E447A00F,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10888,10089,BCS225,ANANDHU ,VINOD,"Chirakkal, Charuvilakam, Chittattumukku P O",Trivandrum,9526617413,10,134,227,1,1,/Media/Student/Profile/BCS/225.jpg,2017-10-24 09:51:59.000,38A99BA5-32D6-48D0-A1B6-AD3E656C2A8B,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10889,10089,BCS226,ANANDHU B S,BINU G,"Plavaracode, puthaval veedu",Trivandrum,9946908929,11,134,227,1,1,/Media/Student/Profile/BCS/226.jpg,2017-10-24 09:51:59.000,67A8214B-72A7-4C99-B0B0-F500E4982B42,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10890,10089,BCS227,ANANYA V A,VISHNU S NAIR,"Vishnuvilasam, Thekkumbhagam",Trivandrum,9349714949,12,134,227,1,1,/Media/Student/Profile/BCS/227.jpg,2017-10-24 09:51:59.000,45428A7B-195C-47D1-90B9-47F1FE4628EF,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10891,10089,BCS228,ANUSHKA,JAISON GRIGORY,"Pranavam, House No 144, Kariyil, 
Vettu Road, Kazhakkuttom",Trivandrum,9497276110,13,134,227,1,1,/Media/Student/Profile/BCS/228.jpg,2017-10-24 09:51:59.000,021C10C7-6DCB-493C-93FA-D24B21D99892,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10892,10089,BCS229,MOHAMED ASIF S,SHAJAHAN,"Nisha Nivas , Malamel Parambu, Kaniyapuram",Trivandrum,8606808178,14,134,227,1,1,/Media/Student/Profile/BCS/229.jpg,2017-10-24 09:51:59.000,ACDAC676-9ED3-4418-97E5-2BE6DD020511,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10893,10089,BCS230,MUHAMMED ASIF S S,SHAKRUDEEN M T,vadkkethettikuzhy veedu Channankara PO,Trivandrum,9539613410,15,134,227,1,1,/Media/Student/Profile/BCS/230.jpg,2017-10-24 09:51:59.000,6824F78C-0650-4E06-ABBF-6EB899ED7AD7,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10894,10089,BCS231,ASLAM ,SHIBI B,"Manakkattu vilakam, Kavottumukku",Trivandrum,9745889030,16,134,227,1,1,/Media/Student/Profile/BCS/231.jpg,2017-10-24 09:51:59.000,FC924B22-2C5B-4F37-9799-327DD446E5EA,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10895,10089,BCS232,DEEPAK DEEPU,DEEPU,"Chirackal, Charuvilakam, Chittattumukku",Trivandrum,9526617413,17,134,227,1,1,/Media/Student/Profile/BCS/232.jpg,2017-10-24 09:51:59.000,39664A87-08F9-471B-9C71-0DC9EC486BC5,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10896,10089,BCS233,FARZEEN AHAMMED S R ,U SHAJEER,"Karikkakathu House, kaniyapuram PO",Trivandrum,9447220932,18,134,227,1,1,/Media/Student/Profile/BCS/233.jpg,2017-10-24 09:51:59.000,233F63EE-2D5A-47EC-92B9-2ADC0B2EB564,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10897,10089,BCS234,FATHIMA RAIFA,MUJEEB RAHMAN,"Konathu Veedu, Masthanmukku, kaniyapuram",Trivandrum,NULL,19,134,227,1,1,/Media/Student/Profile/BCS/234.jpg,2017-10-24 09:51:59.000,8E64B2AE-0423-4B31-BD8D-2AF76DC6A133,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10898,10089,BCS235,MOHAMED HALEEL,HAMID S,"Haleel Manzil, Kaippally Road, 
Chittattumukku P O, Kaniyapuram",Trivandrum,9605628213,20,134,227,1,1,/Media/Student/Profile/BCS/235.jpg,2017-10-24 09:51:59.000,1D319B45-21CC-4D03-B50D-32A84050BF22,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10899,10089,BCS236,LIONEL LISTER,LISTER FERNANDES,"Leema Cottage, Vettuthura",Trivandrum,9846223821,21,134,227,1,1,/Media/Student/Profile/BCS/236.jpg,2017-10-24 09:51:59.000,1BFFF989-2D03-4444-AB84-9AAC5D1D7362,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10900,10089,BCS237,MALAVIKA,BINU K,"Sarovaram, Puthan Kovil, MURUKKUMPUZHA",Trivandrum,9895938062,22,134,227,1,1,/Media/Student/Profile/BCS/237.jpg,2017-10-24 09:51:59.000,2AFBF2AA-8FEB-41A1-B877-6EB1C0693025,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10901,10089,BCS238,MOHAMED AADIL,MOHAMED HASHIR,"Delight , Near Namiarkulam, Pallippuram",Trivandrum,9446271601,23,134,227,1,1,/Media/Student/Profile/BCS/238.jpg,2017-10-24 09:51:59.000,2B2D7F2C-C37C-426F-A753-CE5460D1203E,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10902,10089,BCS239, NIYAS MOHAMMED N S,NASIM E,"Kaipally veedu, chittattumukku",Trivandrum,9961841039,24,134,227,1,1,/Media/Student/Profile/BCS/239.jpg,2017-10-24 09:51:59.000,572870F0-432E-4B54-8E9F-02557DC12D29,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10903,10089,BCS240,MOHAMMED RISWAN,NOUFAL,"Kulathinkara, Chalil, Kaniyapuram",Trivandrum,7356291824,25,134,227,1,1,/Media/Student/Profile/BCS/240.jpg,2017-10-24 09:51:59.000,553D8536-505B-4EB5-B7D9-CE85C9100961,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10904,10089,BCS241,MUHAMMED SHAN,MUHAMMED NAZAR,"Seheena Manzil, Chirakkal, Chittattumukku",Trivandrum,9746104704,26,134,227,1,1,/Media/Student/Profile/BCS/241.jpg,2017-10-24 09:51:59.000,6BD46C15-E250-4F24-8DC9-B3A2759D8C2C,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10905,10089,BCS242,MOHAMMED YASEEN,SUDHEER,"Plavaracode, Puthinalputhal veedu",Trivandrum,9847429166,27,134,227,1,1,/Media/Student/Profile/BCS/242.jpg,2017-10-24 09:51:59.000,A4D9AB26-4542-46C9-B90B-50EAC7BBA6FC,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10906,10089,BCS243,MOHAMMED SIYA,SHIJU S,"NS Villa, Kaniyapuram",Trivandrum,9605729642,28,134,227,1,1,/Media/Student/Profile/BCS/243.jpg,2017-10-24 09:51:59.000,2E42D0A5-EF13-49AB-B06D-5659C37685BA,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10907,10089,BCS244,POTTUMURTHI MOTESH SEETHARAM,N/A,"Door No:KRAA-136A, Sivapadmam, west of Railway Station",Trivandrum,7558064650,29,134,227,1,1,/Media/Student/Profile/BCS/244.jpg,2017-10-24 09:51:59.000,5F31AA21-1834-408A-B1CB-0EA7A08B70C5,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10908,10089,BCS245,NASMI,NISAR,Mukkada Puthenveedu Kaniyapuram,Trivandrum,8086830417,30,134,227,1,1,/Media/Student/Profile/BCS/245.jpg,2017-10-24 09:51:59.000,F0D0C8EB-EA53-4C30-96DB-B213C564C6BA,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10909,10089,BCS246,NIJAS NAZAR,NAZAR M,"Malamel Parambu, Kaniyapuram",Trivandrum,9895440284,31,134,227,1,1,/Media/Student/Profile/BCS/246.jpg,2017-10-24 09:51:59.000,27B95AF1-48A0-4221-B507-56888EC041DB,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10910,10089,BCS247,RAIHA FATHIMA,SHIBU M,"Shibu manzil, manakkathu Vilakam, near MHS Kaniyapuram",Trivandrum,9846876436,32,134,227,1,1,/Media/Student/Profile/BCS/247.jpg,2017-10-24 09:51:59.000,48DE88EF-9E06-4931-841A-78A435B188A6,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10911,10089,BCS248,RIFA FATHIMA,NOUSHAD A,"Noushad Manzil, Thekkethil Road",Trivandrum,8547028415,33,134,227,1,1,/Media/Student/Profile/BCS/248.jpg,2017-10-24 09:51:59.000,4D5409AD-F39B-4E63-BB98-71A078DDD019,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10912,10089,BCS249,RIYA FATHIMA,SHAJAHAN,"Sulthana Mahal Kunninakam, kaniyapuram",Trivandrum,9349120169,34,134,227,1,1,/Media/Student/Profile/BCS/249.jpg,2017-10-24 09:51:59.000,A3391A8F-9790-42E9-9040-56EBB68421F9,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10913,10089,BCS250,SAHIL S,SULAIMAN,M P House,Trivandrum,9061424557,35,134,227,1,1,/Media/Student/Profile/BCS/250.jpg,2017-10-24 09:51:59.000,CF9F87F5-7B5C-4466-A2CB-7EEEDAC2534E,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10914,10089,BCS251,SALMAN,NIZAR M,"Darul Hamd, Kallinkara, Kaniyapuram",Trivandrum,9947280159,36,134,227,1,1,/Media/Student/Profile/BCS/251.jpg,2017-10-24 09:51:59.000,D2C36048-A53B-4DBE-81D3-9A43C824EAD9,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10915,10089,BCS252,SANA SONU,SONU SOLAMAN,"S S Bhavan, Pullattukarayil, Kazhakkuttom",Trivandrum,9744633635,37,134,227,1,1,/Media/Student/Profile/BCS/252.jpg,2017-10-24 09:51:59.000,002C82C1-ED56-44B8-8DF9-3184AE005749,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10916,10089,BCS253,SAREENA S,SAKEER HUSSAIN,"A S Manzil, Kaippally Road, Chittattumukku",Trivandrum,NULL,38,134,227,1,1,/Media/Student/Profile/BCS/253.jpg,2017-10-24 09:51:59.000,1EE65DB0-82CF-48AD-9966-0CC8C5B49EAA,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10917,10089,BCS254,SHERIN H,NISHAD,"Station Kadavu, kaniyapuram PO",Trivandrum,9526774324,39,134,227,1,1,/Media/Student/Profile/BCS/254.jpg,2017-10-24 09:51:59.000,DE0FE92C-1F15-4DE3-B0CD-424B40E029C6,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10918,10089,BCS255,SHIFANA,SHAJAHAN,"Mukkadaveedu, K N K Kaniyapuram",Trivandrum,8086906323,40,134,227,1,1,/Media/Student/Profile/BCS/255.jpg,2017-10-24 09:51:59.000,8CAD31BE-3B5C-49BF-A775-06F7842E1508,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10919,10089,BCS256,ZIYA SAMEER,SAMEER,"Shamna Manzil, Chalil, Kaniyapuram",Trivandrum,NULL,41,134,227,1,1,/Media/Student/Profile/BCS/256.jpg,2017-10-24 09:51:59.000,0048CD3E-67A0-4306-BC40-67E6BAA6803A,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10920,10089,BCS257,SARIGA,SANTHOSH KUMAR,"Pular House, Punnavilakom, Kaniyapuram",Trivandrum,NULL,42,134,227,1,1,/Media/Student/Profile/BCS/257.jpg,2017-10-24 09:51:59.000,606A618B-45D2-4592-A67D-2E2412F7F546,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10921,10089,BCS258,RAMZIA RINAAZ,MOHAMED AMEEN,"Snehatheeram, Nettayakonam Road, Kazhakkottom",Trivandrum,NULL,43,134,227,1,1,/Media/Student/Profile/BCS/258.jpg,2017-10-24 09:51:59.000,DEC51197-45AB-490C-9176-33A6107504CE,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10922,10089,BCS259,RAYYA NURI,MUHAMED AMEEN,Snehatheeram nettayakonam road kazhakkottam,Trivandrum,NULL,25,132,227,1,1,/Media/Student/Profile/BCS/259.jpg,2017-10-24 09:51:59.000,795DD3A1-A59B-4CE9-BA07-FF5A2B8FA426,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10923,10089,BCS1,AARATIKA SAHA,JOY SAHA,"Flat No 10B, Dream Castle, Kazhakkuttom",Trivandrum,9980267987,1,133,226,1,1,/Media/Student/Profile/BCS/1.jpg,2017-10-24 09:51:59.000,5409E443-138A-4CCB-B4F4-3EE525FF5832,0,NULL,NULL,shinupaul.srishti@gmail.com,NULL,NULL,695582,NULL,NULL,NULL
10924,10089,43535345,Test,fgfdg,NULL,TRIVANDRUM,NULL,NULL,134,227,1,NULL,NULL,2017-10-31 04:21:11.057,513193C9-A8E9-4E93-8DDB-1C8DE17ED712,0,NULL,Kerala,M,NULL,dfgd@dgfd.in,695582,NULL,NULL,NULL
10925,10089,BCS2,AAVANI ARUN,ARUM MOHAN,"Chellamma Bhavan, Kavottumukku",Trivandrum,9496368228,2,133,226,1,1,/Media/Student/Profile/BCS/2.jpg,2017-10-24 09:51:59.000,D4EEC66C-6EE2-49A8-A442-D10FDC64B011,1,NULL,Kerala,Female,A+ve,NULL,695582,NULL,NULL,NULL
